participant,technique,movement,clustering,trial,time_ms,errorClicks,amplitude_px,targetRadius,clickInside,distNorm,distPx,targetSpeed,targetVx,targetVy,clickX,clickY,targetX,targetY,prevTargetX,prevTargetY
10,POINT,SLOW,LOW,1,827.0,1.0,,29.81155129259863,True,0.867,25.85,120.0,-0.91,120.0,197.0,49.4,181.4,70.0,,
10,POINT,SLOW,LOW,2,654.0,0.0,353.12,26.760564508313703,True,0.756,20.23,120.0,110.14,-47.64,20.0,400.4,38.9,393.1,181.4,70.0
10,POINT,SLOW,LOW,3,873.0,1.0,338.5,10.20702247285904,True,0.362,3.69,120.0,-106.52,55.25,353.0,264.4,350.7,261.5,38.9,393.1
10,POINT,SLOW,LOW,4,529.0,0.0,88.57,22.487251509853436,True,0.419,9.43,120.0,58.45,-104.8,290.0,337.4,292.6,328.3,350.7,261.5
10,POINT,SLOW,LOW,5,947.0,0.0,212.39,10.086356589743573,True,0.696,7.02,120.0,117.79,-22.94,421.0,499.4,414.6,502.2,292.6,328.3
10,POINT,SLOW,LOW,6,826.0,1.0,173.56,26.13596758807692,True,0.08,2.08,120.0,-21.88,-117.99,240.0,507.4,241.1,505.6,414.6,502.2
10,POINT,SLOW,LOW,7,697.0,0.0,136.2,15.199873319429255,True,0.769,11.69,120.0,-117.3,-25.29,363.0,542.4,373.5,537.3,241.1,505.6
10,POINT,SLOW,LOW,8,656.0,0.0,334.22,25.916161294718798,True,0.799,20.71,120.0,-7.68,119.75,26.0,535.4,39.6,551.0,373.5,537.3
10,POINT,SLOW,LOW,9,480.0,0.0,313.96,21.298418653135855,True,0.808,17.22,120.0,117.0,-26.67,340.0,423.4,323.8,417.6,39.6,551.0
10,POINT,SLOW,LOW,10,561.0,0.0,37.72,10.983343347118817,True,0.725,7.96,120.0,-73.43,94.91,348.0,395.4,346.6,387.6,323.8,417.6
10,POINT,SLOW,LOW,11,1362.0,1.0,220.15,12.964946050912163,True,0.618,8.01,120.0,-16.05,-118.92,128.0,330.4,135.0,326.6,346.6,387.6
10,POINT,SLOW,LOW,13,821.0,1.0,101.28,22.00109467922497,True,0.543,11.94,120.0,-77.3,-91.79,216.0,480.4,208.7,471.0,306.7,496.5
10,POINT,SLOW,LOW,14,717.0,0.0,282.79,16.320662704501373,True,0.609,9.94,120.0,107.34,53.65,241.0,181.4,245.0,190.5,208.7,471.0
10,POINT,SLOW,LOW,15,787.0,1.0,142.72,22.87640977917646,True,0.942,21.55,120.0,-117.23,25.64,252.0,338.4,231.3,332.6,245.0,190.5
10,POINT,SLOW,LOW,16,642.0,0.0,230.54,22.99063296238318,True,0.849,19.52,120.0,-99.88,66.51,111.0,114.4,125.0,128.0,231.3,332.6
10,POINT,SLOW,LOW,17,1006.0,1.0,56.42,14.670838422734638,True,0.552,8.1,120.0,-119.32,-12.75,141.0,175.4,148.0,179.5,125.0,128.0
10,POINT,SLOW,LOW,19,847.0,1.0,332.42,22.54914838150804,True,0.602,13.56,120.0,33.67,-115.18,116.0,438.4,128.7,433.6,450.2,518.0
10,POINT,SLOW,LOW,20,550.0,0.0,244.52,16.387092131662797,True,0.442,7.24,120.0,-90.95,-78.28,358.0,371.4,364.1,367.5,128.7,433.6
10,POINT,SLOW,MEDIUM,1,2143.0,4.0,,14.720247950374755,True,0.093,1.36,120.0,-95.53,-72.62,432.0,169.4,431.4,168.2,,
10,POINT,SLOW,MEDIUM,2,641.0,0.0,369.41,22.5268456037674,True,0.672,15.14,120.0,-102.48,62.44,233.0,493.4,230.8,478.4,431.4,168.2
10,POINT,SLOW,MEDIUM,3,684.0,0.0,469.31,26.39813155391102,True,0.364,9.6,120.0,119.83,-6.46,441.0,50.4,432.4,54.6,230.8,478.4
10,POINT,SLOW,MEDIUM,4,806.0,0.0,438.56,25.15129646037755,True,0.236,5.95,120.0,-92.77,76.12,58.0,271.4,52.8,274.3,432.4,54.6
10,POINT,SLOW,MEDIUM,5,1092.0,1.0,524.84,25.57444618248393,True,0.403,10.3,120.0,8.99,119.66,547.0,119.4,555.9,124.6,52.8,274.3
10,POINT,SLOW,MEDIUM,6,830.0,0.0,221.12,12.405925134938318,True,0.833,10.33,120.0,-74.78,-93.85,488.0,344.4,495.6,337.4,555.9,124.6
10,POINT,SLOW,MEDIUM,7,1939.0,3.0,418.79,15.877867225272432,True,0.548,8.7,120.0,-84.18,85.52,126.0,151.4,118.3,155.5,495.6,337.4
10,POINT,SLOW,MEDIUM,8,1108.0,1.0,406.41,29.02177334517403,True,0.636,18.45,120.0,-119.75,7.74,331.0,483.4,347.8,491.0,118.3,155.5
10,POINT,SLOW,MEDIUM,9,779.0,0.0,459.89,18.31430461310182,True,0.239,4.38,120.0,-111.15,-45.22,295.0,38.4,293.5,34.3,347.8,491.0
10,POINT,SLOW,MEDIUM,10,782.0,0.0,237.06,11.944885846565247,True,0.315,3.76,120.0,85.23,-84.48,212.0,258.4,209.2,255.9,293.5,34.3
10,POINT,SLOW,MEDIUM,11,1367.0,2.0,136.13,22.549904716713414,True,0.465,10.49,120.0,82.98,-86.69,332.0,197.4,327.2,188.1,209.2,255.9
10,POINT,SLOW,MEDIUM,12,1717.0,3.0,149.56,12.231590035708958,True,0.283,3.47,120.0,-115.54,32.43,460.0,262.4,456.6,263.1,327.2,188.1
10,POINT,SLOW,MEDIUM,13,1202.0,1.0,145.07,19.74696080653699,True,0.582,11.49,120.0,-58.04,105.03,427.0,111.4,422.7,122.1,456.6,263.1
10,POINT,SLOW,MEDIUM,14,790.0,0.0,150.02,16.429274760160233,True,0.557,9.16,120.0,119.74,-7.88,291.0,211.4,299.0,206.9,422.7,122.1
10,POINT,SLOW,MEDIUM,15,1090.0,1.0,199.55,10.206226625731654,True,0.528,5.39,120.0,-119.13,14.39,364.0,394.4,359.3,397.1,299.0,206.9
10,POINT,SLOW,MEDIUM,16,646.0,0.0,160.66,28.26769704903151,True,0.78,22.05,120.0,-35.61,-114.6,181.0,359.4,203.0,359.9,359.3,397.1
10,POINT,SLOW,MEDIUM,17,856.0,0.0,223.32,10.194176121823883,True,0.368,3.75,120.0,88.52,81.02,360.0,206.4,362.9,204.0,203.0,359.9
10,POINT,SLOW,MEDIUM,18,1787.0,2.0,307.37,11.630532673379943,True,0.657,7.64,120.0,94.94,73.39,119.0,27.4,116.5,20.2,362.9,204.0
10,POINT,SLOW,MEDIUM,19,794.0,0.0,271.23,26.43063524548586,True,0.963,25.46,120.0,-4.28,-119.92,132.0,316.4,132.2,290.9,116.5,20.2
10,POINT,SLOW,MEDIUM,20,976.0,0.0,108.33,12.127612355911461,True,0.401,4.86,120.0,50.43,-108.89,120.0,183.4,115.2,184.0,132.2,290.9
10,POINT,STATIC,LOW,1,537.0,0.0,,24.78289662818354,True,0.515,12.77,0.0,0.0,0.0,402.0,201.4,414.6,199.6,,
10,POINT,STATIC,LOW,2,1122.0,2.0,122.03,27.971908187771543,True,0.673,18.82,0.0,0.0,0.0,493.0,125.4,511.8,125.8,414.6,199.6
10,POINT,STATIC,LOW,3,940.0,1.0,610.38,20.52600715135325,True,0.611,12.55,0.0,0.0,0.0,53.0,530.4,62.4,538.8,511.8,125.8
10,POINT,STATIC,LOW,4,484.0,0.0,370.01,20.888635226035035,True,0.392,8.19,0.0,0.0,0.0,298.0,251.4,290.7,247.6,62.4,538.8
10,POINT,STATIC,LOW,5,564.0,0.0,236.91,17.64475636084426,True,0.951,16.79,0.0,0.0,0.0,88.0,153.4,71.7,157.4,290.7,247.6
10,POINT,STATIC,LOW,6,997.0,1.0,413.83,22.772021608169325,True,0.251,5.71,0.0,0.0,0.0,261.0,531.4,256.9,527.5,71.7,157.4
10,POINT,STATIC,LOW,7,1176.0,0.0,440.18,21.763581894868068,True,0.501,10.89,0.0,0.0,0.0,208.0,80.4,214.2,89.3,256.9,527.5
10,POINT,STATIC,LOW,8,782.0,1.0,344.06,14.564720913001914,True,0.488,7.11,0.0,0.0,0.0,205.0,427.4,200.8,433.1,214.2,89.3
10,POINT,STATIC,LOW,9,781.0,1.0,251.49,21.586848622621602,True,0.891,19.23,0.0,0.0,0.0,428.0,369.4,445.8,376.6,200.8,433.1
10,POINT,STATIC,LOW,10,550.0,0.0,238.63,25.184982831905803,True,0.328,8.25,0.0,0.0,0.0,211.0,389.4,207.3,382.0,445.8,376.6
10,POINT,STATIC,LOW,11,591.0,0.0,114.61,12.021720269605822,True,0.981,11.79,0.0,0.0,0.0,272.0,292.4,264.9,283.0,207.3,382.0
10,POINT,STATIC,LOW,12,541.0,0.0,108.41,17.943483145277852,True,0.596,10.69,0.0,0.0,0.0,274.0,397.4,281.8,390.1,264.9,283.0
10,POINT,STATIC,LOW,13,635.0,0.0,223.33,10.067752442391061,True,0.73,7.35,0.0,0.0,0.0,70.0,299.4,77.3,300.3,281.8,390.1
10,POINT,STATIC,LOW,14,761.0,0.0,414.97,12.387675434316701,True,0.929,11.51,0.0,0.0,0.0,449.0,131.4,451.1,120.1,77.3,300.3
10,POINT,STATIC,LOW,15,838.0,0.0,103.37,26.009184049964748,True,0.587,15.28,0.0,0.0,0.0,505.0,42.4,520.3,43.2,451.1,120.1
10,POINT,STATIC,LOW,16,627.0,0.0,436.85,15.962917957413307,True,0.713,11.39,0.0,0.0,0.0,304.0,415.4,292.6,416.1,520.3,43.2
10,POINT,STATIC,LOW,17,609.0,0.0,234.58,15.825883166718825,True,0.529,8.36,0.0,0.0,0.0,528.0,430.4,527.1,422.1,292.6,416.1
10,POINT,STATIC,LOW,18,632.0,0.0,388.45,23.223464919390167,True,0.798,18.53,0.0,0.0,0.0,156.0,420.4,138.8,413.6,527.1,422.1
10,POINT,STATIC,LOW,19,713.0,0.0,426.54,17.692103480553136,True,0.262,4.64,0.0,0.0,0.0,492.0,174.4,494.6,178.3,138.8,413.6
10,POINT,STATIC,LOW,20,766.0,0.0,407.43,17.641750522249545,True,0.963,16.99,0.0,0.0,0.0,96.0,71.4,105.5,57.3,494.6,178.3
10,POINT,FAST,LOW,1,500.0,0.0,,13.28462490535095,True,0.648,8.6,101.82,-99.63,-21.02,394.0,313.4,387.8,307.5,,
10,POINT,FAST,LOW,2,786.0,1.0,60.38,17.583083079092724,True,0.968,17.02,114.51,-83.12,-78.76,339.0,312.4,327.9,299.5,387.8,307.5
10,POINT,FAST,LOW,3,742.0,0.0,143.41,22.178358125400816,True,0.734,16.28,134.56,119.32,-62.19,312.0,158.4,328.1,156.1,327.9,299.5
10,POINT,FAST,LOW,4,683.0,0.0,278.89,22.250875095715237,True,0.796,17.72,129.56,-49.06,-119.91,70.0,107.4,55.5,97.2,328.1,156.1
10,POINT,FAST,LOW,6,715.0,0.0,545.41,18.554184121266584,True,0.626,11.61,126.21,-12.89,125.55,548.0,407.4,537.7,412.8,18.4,579.4
10,POINT,FAST,LOW,7,677.0,0.0,306.25,16.697572436234257,True,0.488,8.14,87.82,22.22,-84.97,311.0,195.4,318.1,199.3,537.7,412.8
10,POINT,FAST,LOW,8,545.0,0.0,246.56,20.54360211782225,True,0.252,5.18,63.32,-52.31,-35.68,236.0,431.4,240.8,433.4,318.1,199.3
10,POINT,FAST,LOW,9,604.0,0.0,342.4,22.873646578946584,True,0.757,17.33,130.56,53.35,119.16,441.0,135.4,435.6,151.9,240.8,433.4
10,POINT,FAST,LOW,10,553.0,0.0,282.58,24.510523655658343,True,0.37,9.08,136.74,16.8,135.7,167.0,225.4,165.3,234.3,435.6,151.9
10,POINT,FAST,LOW,11,747.0,0.0,223.82,24.577657942868527,True,0.767,18.85,147.67,147.41,8.69,246.0,31.4,264.7,33.8,165.3,234.3
10,POINT,FAST,LOW,12,621.0,0.0,47.43,23.4926103725657,True,0.803,18.86,130.13,-110.1,-69.38,277.0,95.4,264.6,81.2,264.7,33.8
10,POINT,FAST,LOW,13,876.0,1.0,255.58,16.221553387896275,True,0.497,8.06,104.99,54.79,-89.56,45.0,211.4,49.0,218.4,264.6,81.2
10,POINT,FAST,LOW,14,1000.0,1.0,150.09,27.77992917198762,True,0.784,21.78,128.12,0.0,-128.12,45.0,386.4,33.8,367.7,49.0,218.4
10,POINT,FAST,LOW,15,522.0,0.0,153.79,25.601278021493783,True,0.647,16.55,167.94,-164.65,-33.07,168.0,275.4,152.4,269.9,33.8,367.7
10,POINT,FAST,LOW,16,885.0,1.0,211.86,15.648128034819006,True,0.542,8.48,86.41,-70.36,-50.15,113.0,469.4,110.9,477.6,152.4,269.9
10,POINT,FAST,LOW,17,654.0,0.0,557.83,19.342058465223317,True,0.725,14.03,130.86,-108.28,-73.49,499.0,59.4,486.1,64.8,110.9,477.6
10,POINT,FAST,LOW,18,914.0,1.0,401.03,13.83297160660046,True,0.691,9.56,84.49,62.61,56.73,219.0,376.4,226.6,370.6,486.1,64.8
10,POINT,FAST,LOW,19,1164.0,2.0,260.99,17.246458809528768,True,0.979,16.88,150.86,-129.78,-76.92,413.0,171.4,396.1,172.2,226.6,370.6
10,POINT,FAST,LOW,20,560.0,0.0,342.64,29.157165419973992,True,0.495,14.42,145.98,110.17,95.77,384.0,523.4,395.6,514.8,396.1,172.2
10,POINT,FAST,MEDIUM,1,895.0,1.0,,13.709397226494666,True,0.988,13.54,117.99,-60.5,101.29,248.0,483.4,240.6,494.7,,
10,POINT,FAST,MEDIUM,2,1226.0,2.0,331.72,17.09711108089008,True,0.583,9.97,135.65,-5.52,-135.54,30.0,251.4,24.0,243.5,240.6,494.7
10,POINT,FAST,MEDIUM,3,813.0,0.0,255.56,17.733490463703923,True,0.452,8.01,141.04,-64.94,-125.21,231.0,406.4,225.6,400.5,24.0,243.5
10,POINT,FAST,MEDIUM,5,788.0,1.0,252.91,22.22996456150485,True,0.382,8.5,80.93,72.56,-35.84,204.0,477.4,212.2,475.0,449.1,563.6
10,POINT,FAST,MEDIUM,6,1060.0,2.0,223.56,17.937775931809284,True,0.787,14.12,88.37,-45.71,-75.63,397.0,372.4,403.9,360.1,212.2,475.0
10,POINT,FAST,MEDIUM,7,616.0,0.0,367.14,26.28134590092799,True,0.976,25.65,83.28,21.76,80.39,33.0,311.4,37.5,336.7,403.9,360.1
10,POINT,FAST,MEDIUM,8,910.0,1.0,435.39,29.746334674775973,True,0.596,17.74,123.09,-89.13,84.89,431.0,500.4,433.3,518.0,37.5,336.7
10,POINT,FAST,MEDIUM,9,727.0,1.0,375.16,21.571516800965618,True,0.531,11.45,123.41,19.61,-121.84,162.0,254.4,172.0,248.8,433.3,518.0
10,POINT,FAST,MEDIUM,10,512.0,0.0,245.75,12.187378605643538,True,0.468,5.71,152.16,-151.03,18.57,179.0,499.4,176.0,494.6,172.0,248.8
10,POINT,FAST,MEDIUM,11,704.0,0.0,288.96,19.45041885037208,True,0.337,6.56,169.34,106.6,-131.57,24.0,247.4,30.1,245.1,176.0,494.6
10,POINT,FAST,MEDIUM,13,626.0,0.0,390.15,27.98016028255398,True,0.861,24.1,152.0,-131.96,75.43,146.0,226.4,122.1,229.4,492.0,353.5
10,POINT,FAST,MEDIUM,14,729.0,0.0,224.57,11.286465230027494,True,0.23,2.6,128.32,-125.47,26.88,324.0,131.4,325.2,133.7,122.1,229.4
10,POINT,FAST,MEDIUM,15,1020.0,1.0,357.24,17.477281762676046,True,0.602,10.51,112.33,-106.41,-35.96,308.0,494.4,298.5,489.9,325.2,133.7
10,POINT,FAST,MEDIUM,16,796.0,1.0,263.88,20.182278372923633,True,0.708,14.3,104.83,98.87,34.84,142.0,295.4,134.3,283.4,298.5,489.9
10,POINT,FAST,MEDIUM,17,535.0,0.0,287.6,13.56453188907864,True,0.507,6.88,114.49,-92.16,-67.93,364.0,460.4,365.9,453.8,134.3,283.4
10,POINT,FAST,MEDIUM,18,869.0,2.0,139.87,16.69230232553226,True,0.873,14.57,140.32,41.1,-134.17,238.0,387.4,248.7,377.5,365.9,453.8
10,POINT,FAST,MEDIUM,19,645.0,1.0,247.78,28.991528616314085,True,0.982,28.48,144.46,-99.54,-104.69,83.0,220.4,54.7,223.4,248.7,377.5
10,POINT,FAST,MEDIUM,20,1795.0,6.0,249.96,10.584209458176153,True,0.662,7.01,94.78,-80.99,-49.24,212.0,24.4,205.0,23.7,54.7,223.4
10,POINT,STATIC,HIGH,1,581.0,0.0,,14.307729305445498,True,0.879,12.58,0.0,0.0,0.0,413.0,364.4,410.3,352.1,,
10,POINT,STATIC,HIGH,2,642.0,0.0,220.36,22.265730518824572,True,0.576,12.82,0.0,0.0,0.0,481.0,547.4,483.4,560.0,410.3,352.1
10,POINT,STATIC,HIGH,3,806.0,0.0,629.59,14.058011944780404,True,0.375,5.27,0.0,0.0,0.0,93.0,64.4,89.8,68.6,483.4,560.0
10,POINT,STATIC,HIGH,4,618.0,0.0,239.98,20.2192542834543,True,0.54,10.91,0.0,0.0,0.0,320.0,87.4,329.4,81.9,89.8,68.6
10,POINT,STATIC,HIGH,5,825.0,0.0,503.67,15.621368270282463,True,0.43,6.71,0.0,0.0,0.0,162.0,557.4,155.9,554.7,329.4,81.9
10,POINT,STATIC,HIGH,6,813.0,0.0,205.62,13.613544195503266,True,0.138,1.87,0.0,0.0,0.0,118.0,351.4,119.6,352.3,155.9,554.7
10,POINT,STATIC,HIGH,7,867.0,0.0,199.32,12.542703716721817,True,0.353,4.43,0.0,0.0,0.0,264.0,485.4,268.4,484.9,119.6,352.3
10,POINT,STATIC,HIGH,8,1294.0,1.0,327.78,13.028098069871938,True,0.152,1.99,0.0,0.0,0.0,71.0,223.4,69.4,224.5,268.4,484.9
10,POINT,STATIC,HIGH,9,710.0,0.0,457.83,25.681845305918166,True,0.813,20.87,0.0,0.0,0.0,468.0,35.4,488.4,40.0,69.4,224.5
10,POINT,STATIC,HIGH,10,870.0,0.0,396.9,13.756068104352998,True,0.712,9.79,0.0,0.0,0.0,484.0,443.4,476.8,436.7,488.4,40.0
10,POINT,STATIC,HIGH,11,737.0,0.0,471.84,13.985386179845424,True,0.801,11.2,0.0,0.0,0.0,221.0,32.4,217.0,42.9,476.8,436.7
10,POINT,STATIC,HIGH,12,1116.0,1.0,144.43,15.626685718203753,True,0.433,6.77,0.0,0.0,0.0,70.0,68.4,75.6,72.2,217.0,42.9
10,POINT,STATIC,HIGH,13,624.0,0.0,321.35,11.646869497112327,True,0.567,6.61,0.0,0.0,0.0,224.0,363.4,224.8,356.8,75.6,72.2
10,POINT,STATIC,HIGH,14,605.0,0.0,338.21,29.60137933661438,True,0.519,15.36,0.0,0.0,0.0,358.0,36.4,343.1,40.0,224.8,356.8
10,POINT,STATIC,HIGH,15,745.0,0.0,352.9,13.217018115359316,True,0.967,12.78,0.0,0.0,0.0,82.0,271.4,87.2,283.1,343.1,40.0
10,POINT,STATIC,HIGH,16,1007.0,0.0,504.31,10.257073935085735,True,0.256,2.63,0.0,0.0,0.0,524.0,533.4,526.0,531.7,87.2,283.1
10,POINT,STATIC,HIGH,17,591.0,0.0,250.07,21.91562484585488,True,0.834,18.28,0.0,0.0,0.0,332.0,404.4,318.6,392.0,526.0,531.7
10,POINT,STATIC,HIGH,18,736.0,0.0,266.94,20.35606357614454,True,0.52,10.58,0.0,0.0,0.0,472.0,184.4,482.0,181.0,318.6,392.0
10,POINT,STATIC,HIGH,19,650.0,0.0,385.68,21.54453771607153,True,0.579,12.48,0.0,0.0,0.0,136.0,326.4,129.3,336.9,482.0,181.0
10,POINT,STATIC,HIGH,20,588.0,0.0,292.61,21.90893656153107,True,0.294,6.45,0.0,0.0,0.0,409.0,442.4,402.7,441.1,129.3,336.9
10,POINT,FAST,HIGH,1,1747.0,5.0,,11.072721172099268,True,0.389,4.31,133.89,-131.84,-23.35,247.0,149.4,242.8,148.5,,
10,POINT,FAST,HIGH,2,1045.0,2.0,352.6,13.296838425619462,True,0.599,7.96,78.82,4.82,-78.67,565.0,298.4,565.5,290.5,242.8,148.5
10,POINT,FAST,HIGH,3,751.0,0.0,577.3,23.570216443630642,True,0.416,9.79,116.75,-43.59,-108.3,37.0,41.4,40.5,50.6,565.5,290.5
10,POINT,FAST,HIGH,4,2551.0,8.0,613.93,13.568704409206074,True,0.079,1.07,124.8,-86.58,89.89,543.0,401.4,544.0,401.8,40.5,50.6
10,POINT,FAST,HIGH,5,1076.0,1.0,225.41,10.717510802034262,True,0.243,2.6,107.71,-20.44,105.75,572.0,176.4,573.7,178.3,544.0,401.8
10,POINT,FAST,HIGH,6,631.0,0.0,330.0,15.967316576493323,True,0.432,6.9,159.12,-70.84,-142.48,256.0,75.4,258.1,82.0,573.7,178.3
10,POINT,FAST,HIGH,7,1752.0,4.0,245.51,12.6128015599631,True,0.733,9.25,119.76,-91.08,77.77,88.0,271.4,92.9,263.6,258.1,82.0
10,POINT,FAST,HIGH,8,1472.0,3.0,286.81,24.765724208187464,True,0.784,19.42,139.02,44.91,-131.57,343.0,382.4,358.8,371.1,92.9,263.6
10,POINT,FAST,HIGH,9,1742.0,4.0,101.5,28.142488000070717,True,0.669,18.84,129.68,111.17,66.76,288.0,327.4,275.1,313.7,358.8,371.1
10,POINT,FAST,HIGH,10,782.0,0.0,252.27,14.70839012577748,True,0.689,10.14,98.08,-94.88,-24.85,51.0,194.4,57.3,186.4,275.1,313.7
10,POINT,FAST,HIGH,11,1057.0,1.0,236.36,17.765246351992015,True,0.572,10.16,130.09,-121.83,-45.62,251.0,63.4,260.8,66.2,57.3,186.4
10,POINT,FAST,HIGH,12,1121.0,2.0,351.54,14.000042952444002,True,0.248,3.47,171.28,73.67,154.62,165.0,402.4,167.2,405.1,260.8,66.2
10,POINT,FAST,HIGH,13,1016.0,2.0,119.34,14.904284714937472,True,0.311,4.63,135.8,-80.23,109.57,175.0,527.4,171.5,524.3,167.2,405.1
10,POINT,FAST,HIGH,14,1629.0,3.0,433.41,11.78001312136848,True,0.96,11.31,132.03,12.5,-131.44,35.0,117.4,23.7,116.9,171.5,524.3
10,POINT,FAST,HIGH,15,541.0,0.0,364.97,25.219851761097676,True,0.302,7.62,108.75,103.97,-31.87,364.0,227.4,371.6,227.2,23.7,116.9
10,POINT,FAST,HIGH,16,814.0,0.0,314.7,17.534383786725233,True,0.542,9.51,128.26,114.37,-58.06,66.0,134.4,68.2,143.7,371.6,227.2
10,POINT,FAST,HIGH,17,822.0,1.0,305.39,29.49696584214089,True,0.609,17.97,154.07,-150.48,-33.05,388.0,127.4,372.5,118.3,68.2,143.7
10,POINT,FAST,HIGH,18,990.0,2.0,162.51,17.213946951040914,True,0.975,16.78,133.67,80.71,-106.56,451.0,259.4,465.7,251.4,372.5,118.3
10,POINT,FAST,HIGH,19,1904.0,4.0,125.83,25.965609561686286,True,0.103,2.67,135.41,-133.82,-20.63,352.0,308.4,352.3,305.7,465.7,251.4
10,POINT,FAST,HIGH,20,1498.0,3.0,25.16,16.014399689027208,True,0.883,14.13,124.42,109.56,58.97,343.0,294.4,329.0,296.2,352.3,305.7
10,POINT,SLOW,HIGH,1,1350.0,1.0,,15.787267861839355,True,0.415,6.56,120.0,97.23,70.34,536.0,168.4,536.1,175.0,,
10,POINT,SLOW,HIGH,2,1531.0,3.0,470.38,11.867716987959117,True,0.866,10.28,120.0,-119.24,13.52,127.0,391.4,117.1,388.6,536.1,175.0
10,POINT,SLOW,HIGH,3,869.0,1.0,176.41,12.328284344781363,True,0.841,10.37,120.0,106.66,54.98,203.0,246.4,206.9,236.8,117.1,388.6
10,POINT,SLOW,HIGH,4,615.0,0.0,74.01,21.041085217015663,True,0.826,17.37,120.0,-5.53,119.87,286.0,215.4,280.7,231.9,206.9,236.8
10,POINT,SLOW,HIGH,5,767.0,1.0,185.74,22.116895782392753,True,0.627,13.88,120.0,119.48,-11.21,413.0,363.4,421.8,352.7,280.7,231.9
10,POINT,SLOW,HIGH,6,523.0,0.0,154.45,19.142004597184467,True,0.691,13.23,120.0,106.94,54.44,524.0,479.4,510.8,479.0,421.8,352.7
10,POINT,SLOW,HIGH,7,630.0,0.0,383.52,21.222489362312984,True,0.13,2.76,120.0,104.68,58.67,230.0,215.4,229.6,218.1,510.8,479.0
10,POINT,SLOW,HIGH,8,2177.0,6.0,324.96,16.373172265266103,True,0.78,12.76,120.0,64.83,-100.98,527.0,333.4,536.5,324.9,229.6,218.1
10,POINT,SLOW,HIGH,9,1022.0,1.0,138.13,15.961846493818157,True,0.655,10.46,120.0,-115.27,-33.37,487.0,453.4,477.2,449.7,536.5,324.9
10,POINT,SLOW,HIGH,10,2399.0,8.0,106.6,10.237525096471195,True,0.599,6.13,120.0,42.78,-112.11,378.0,433.4,371.9,433.5,477.2,449.7
10,POINT,SLOW,HIGH,11,651.0,0.0,225.61,17.171967279210293,True,0.777,13.35,120.0,119.99,1.26,484.0,251.4,495.7,244.9,371.9,433.5
10,POINT,SLOW,HIGH,12,724.0,1.0,295.04,20.97153020891035,True,0.567,11.88,120.0,106.48,-55.34,200.0,314.4,206.7,304.6,495.7,244.9
10,POINT,SLOW,HIGH,13,1641.0,4.0,282.57,17.009620457519485,True,0.851,14.47,120.0,1.55,119.99,476.0,190.4,470.7,203.9,206.7,304.6
10,POINT,SLOW,HIGH,14,835.0,1.0,393.83,18.134337691725015,True,0.021,0.39,120.0,-1.3,119.99,116.0,375.4,116.0,375.0,470.7,203.9
10,POINT,SLOW,HIGH,15,1199.0,2.0,128.31,11.179609618242486,True,0.854,9.54,120.0,-84.15,-85.55,43.0,262.4,52.5,263.5,116.0,375.0
10,POINT,SLOW,HIGH,16,787.0,0.0,273.14,15.754321643957919,True,0.374,5.89,120.0,67.15,99.45,216.0,39.4,216.7,45.3,52.5,263.5
10,POINT,SLOW,HIGH,17,617.0,0.0,475.59,27.96837424001625,True,0.297,8.3,120.0,102.25,-62.82,334.0,512.4,327.1,507.9,216.7,45.3
10,POINT,SLOW,HIGH,18,986.0,1.0,160.32,17.641756888613237,True,0.426,7.51,120.0,13.14,-119.28,226.0,391.4,218.7,389.7,327.1,507.9
10,POINT,SLOW,HIGH,19,1011.0,1.0,104.86,11.483803092368884,True,0.602,6.91,120.0,118.81,16.85,118.0,359.4,116.5,366.1,218.7,389.7
10,POINT,SLOW,HIGH,20,547.0,0.0,82.12,19.434753316764578,True,0.699,13.59,120.0,-117.11,26.18,161.0,308.4,157.8,295.2,116.5,366.1
10,AREA,STATIC,MEDIUM,1,562.0,0.0,,23.786600484077738,True,0.804,19.13,0.0,0.0,0.0,279.0,467.4,298.1,467.3,,
10,AREA,STATIC,MEDIUM,2,893.0,1.0,254.08,14.185148459910957,True,0.442,6.27,0.0,0.0,0.0,375.0,228.4,370.7,223.8,298.1,467.3
10,AREA,STATIC,MEDIUM,3,633.0,0.0,143.95,15.535081995514318,True,0.775,12.04,0.0,0.0,0.0,500.0,196.4,512.0,196.5,370.7,223.8
10,AREA,STATIC,MEDIUM,4,590.0,0.0,293.23,24.970765919005796,True,0.48,11.99,0.0,0.0,0.0,357.0,455.4,368.5,452.2,512.0,196.5
10,AREA,STATIC,MEDIUM,5,638.0,0.0,199.51,14.259146968153528,True,0.995,14.18,0.0,0.0,0.0,187.0,491.4,174.3,497.7,368.5,452.2
10,AREA,STATIC,MEDIUM,6,497.0,0.0,259.9,25.962482104182392,True,0.332,8.62,0.0,0.0,0.0,225.0,247.4,218.6,241.6,174.3,497.7
10,AREA,STATIC,MEDIUM,7,544.0,0.0,194.26,22.37638488029111,True,0.601,13.45,0.0,0.0,0.0,214.0,59.4,220.0,47.4,218.6,241.6
10,AREA,STATIC,MEDIUM,9,468.0,0.0,107.06,15.16274793951041,False,1.784,27.05,0.0,0.0,0.0,380.0,255.4,385.2,228.9,429.9,131.5
10,AREA,STATIC,MEDIUM,10,544.0,0.0,371.48,29.30511488691944,False,1.568,45.95,0.0,0.0,0.0,14.0,419.4,56.4,401.7,385.2,228.9
